"IndexName","Date","Total Returns Index"
"NIFTY SMALLCAP 250","20 Nov 2012","2779.76"
"NIFTY SMALLCAP 250","19 Nov 2012","2805.83"
"NIFTY SMALLCAP 250","16 Nov 2012","2829.43"
"NIFTY SMALLCAP 250","15 Nov 2012","2860.08"
"NIFTY SMALLCAP 250","13 Nov 2012","2849.76"
"NIFTY SMALLCAP 250","12 Nov 2012","2823.96"
"NIFTY SMALLCAP 250","09 Nov 2012","2810.87"
"NIFTY SMALLCAP 250","08 Nov 2012","2836.23"
"NIFTY SMALLCAP 250","07 Nov 2012","2836.47"
"NIFTY SMALLCAP 250","06 Nov 2012","2818.20"
"NIFTY SMALLCAP 250","05 Nov 2012","2794.63"
"NIFTY SMALLCAP 250","02 Nov 2012","2801.37"
"NIFTY SMALLCAP 250","01 Nov 2012","2792.52"
"NIFTY SMALLCAP 250","31 Oct 2012","2773.71"
"NIFTY SMALLCAP 250","30 Oct 2012","2753.20"
"NIFTY SMALLCAP 250","29 Oct 2012","2784.60"
"NIFTY SMALLCAP 250","26 Oct 2012","2790.81"
"NIFTY SMALLCAP 250","25 Oct 2012","2825.41"
"NIFTY SMALLCAP 250","23 Oct 2012","2824.17"
"NIFTY SMALLCAP 250","22 Oct 2012","2829.03"
"NIFTY SMALLCAP 250","19 Oct 2012","2833.91"
"NIFTY SMALLCAP 250","18 Oct 2012","2852.09"
"NIFTY SMALLCAP 250","17 Oct 2012","2818.17"
"NIFTY SMALLCAP 250","16 Oct 2012","2815.58"
"NIFTY SMALLCAP 250","15 Oct 2012","2833.19"
"NIFTY SMALLCAP 250","12 Oct 2012","2824.75"
"NIFTY SMALLCAP 250","11 Oct 2012","2825.24"
"NIFTY SMALLCAP 250","10 Oct 2012","2794.47"
"NIFTY SMALLCAP 250","09 Oct 2012","2842.39"
"NIFTY SMALLCAP 250","08 Oct 2012","2827.16"
"NIFTY SMALLCAP 250","05 Oct 2012","2843.69"
"NIFTY SMALLCAP 250","04 Oct 2012","2868.42"
"NIFTY SMALLCAP 250","03 Oct 2012","2852.09"
"NIFTY SMALLCAP 250","01 Oct 2012","2825.42"
"NIFTY SMALLCAP 250","28 Sep 2012","2786.73"
"NIFTY SMALLCAP 250","27 Sep 2012","2756.06"
"NIFTY SMALLCAP 250","26 Sep 2012","2748.56"
"NIFTY SMALLCAP 250","25 Sep 2012","2740.35"
"NIFTY SMALLCAP 250","24 Sep 2012","2723.96"
"NIFTY SMALLCAP 250","21 Sep 2012","2706.00"
"NIFTY SMALLCAP 250","20 Sep 2012","2667.38"
"NIFTY SMALLCAP 250","18 Sep 2012","2686.52"
"NIFTY SMALLCAP 250","17 Sep 2012","2664.88"
"NIFTY SMALLCAP 250","14 Sep 2012","2638.51"
"NIFTY SMALLCAP 250","13 Sep 2012","2620.78"
"NIFTY SMALLCAP 250","12 Sep 2012","2627.78"
"NIFTY SMALLCAP 250","11 Sep 2012","2613.89"
"NIFTY SMALLCAP 250","10 Sep 2012","2600.94"
"NIFTY SMALLCAP 250","08 Sep 2012","2589.59"
"NIFTY SMALLCAP 250","07 Sep 2012","2575.48"
"NIFTY SMALLCAP 250","06 Sep 2012","2548.21"
"NIFTY SMALLCAP 250","05 Sep 2012","2535.69"
"NIFTY SMALLCAP 250","04 Sep 2012","2541.85"
"NIFTY SMALLCAP 250","03 Sep 2012","2529.19"
"NIFTY SMALLCAP 250","31 Aug 2012","2521.68"
"NIFTY SMALLCAP 250","30 Aug 2012","2522.30"
"NIFTY SMALLCAP 250","29 Aug 2012","2517.32"
"NIFTY SMALLCAP 250","28 Aug 2012","2539.59"
"NIFTY SMALLCAP 250","27 Aug 2012","2569.25"
"NIFTY SMALLCAP 250","24 Aug 2012","2597.46"
"NIFTY SMALLCAP 250","23 Aug 2012","2611.08"
"NIFTY SMALLCAP 250","22 Aug 2012","2607.64"
"NIFTY SMALLCAP 250","21 Aug 2012","2615.43"
"NIFTY SMALLCAP 250","17 Aug 2012","2608.65"
"NIFTY SMALLCAP 250","16 Aug 2012","2609.80"
"NIFTY SMALLCAP 250","14 Aug 2012","2602.48"
"NIFTY SMALLCAP 250","13 Aug 2012","2588.04"
"NIFTY SMALLCAP 250","10 Aug 2012","2576.53"
"NIFTY SMALLCAP 250","09 Aug 2012","2581.38"
"NIFTY SMALLCAP 250","08 Aug 2012","2585.31"
"NIFTY SMALLCAP 250","07 Aug 2012","2593.32"
"NIFTY SMALLCAP 250","06 Aug 2012","2584.26"
"NIFTY SMALLCAP 250","03 Aug 2012","2566.61"
"NIFTY SMALLCAP 250","02 Aug 2012","2572.70"
"NIFTY SMALLCAP 250","01 Aug 2012","2562.12"
"NIFTY SMALLCAP 250","31 Jul 2012","2534.16"
"NIFTY SMALLCAP 250","30 Jul 2012","2518.33"
"NIFTY SMALLCAP 250","27 Jul 2012","2482.92"
"NIFTY SMALLCAP 250","26 Jul 2012","2511.43"
"NIFTY SMALLCAP 250","25 Jul 2012","2565.24"
"NIFTY SMALLCAP 250","24 Jul 2012","2580.27"
"NIFTY SMALLCAP 250","23 Jul 2012","2578.60"
"NIFTY SMALLCAP 250","20 Jul 2012","2612.00"
"NIFTY SMALLCAP 250","19 Jul 2012","2618.94"
"NIFTY SMALLCAP 250","18 Jul 2012","2607.75"
"NIFTY SMALLCAP 250","17 Jul 2012","2595.82"
"NIFTY SMALLCAP 250","16 Jul 2012","2617.39"
"NIFTY SMALLCAP 250","13 Jul 2012","2635.74"
"NIFTY SMALLCAP 250","12 Jul 2012","2630.87"
"NIFTY SMALLCAP 250","11 Jul 2012","2647.77"
"NIFTY SMALLCAP 250","10 Jul 2012","2653.54"
"NIFTY SMALLCAP 250","09 Jul 2012","2626.69"
"NIFTY SMALLCAP 250","06 Jul 2012","2659.38"
"NIFTY SMALLCAP 250","05 Jul 2012","2671.58"
"NIFTY SMALLCAP 250","04 Jul 2012","2629.47"
"NIFTY SMALLCAP 250","03 Jul 2012","2604.87"
"NIFTY SMALLCAP 250","02 Jul 2012","2590.71"
"NIFTY SMALLCAP 250","29 Jun 2012","2570.48"
"NIFTY SMALLCAP 250","28 Jun 2012","2525.91"
"NIFTY SMALLCAP 250","27 Jun 2012","2520.57"
"NIFTY SMALLCAP 250","26 Jun 2012","2512.13"
"NIFTY SMALLCAP 250","25 Jun 2012","2514.78"
"NIFTY SMALLCAP 250","22 Jun 2012","2512.32"
"NIFTY SMALLCAP 250","21 Jun 2012","2509.35"
"NIFTY SMALLCAP 250","20 Jun 2012","2484.10"
"NIFTY SMALLCAP 250","19 Jun 2012","2461.48"
"NIFTY SMALLCAP 250","18 Jun 2012","2454.36"
"NIFTY SMALLCAP 250","15 Jun 2012","2481.44"
"NIFTY SMALLCAP 250","14 Jun 2012","2466.82"
"NIFTY SMALLCAP 250","13 Jun 2012","2489.05"
"NIFTY SMALLCAP 250","12 Jun 2012","2485.75"
"NIFTY SMALLCAP 250","11 Jun 2012","2474.97"
"NIFTY SMALLCAP 250","08 Jun 2012","2477.92"
"NIFTY SMALLCAP 250","07 Jun 2012","2470.47"
"NIFTY SMALLCAP 250","06 Jun 2012","2452.64"
"NIFTY SMALLCAP 250","05 Jun 2012","2407.67"
"NIFTY SMALLCAP 250","04 Jun 2012","2399.61"
"NIFTY SMALLCAP 250","01 Jun 2012","2403.62"
"NIFTY SMALLCAP 250","31 May 2012","2436.86"
"NIFTY SMALLCAP 250","30 May 2012","2442.03"
"NIFTY SMALLCAP 250","29 May 2012","2466.39"
"NIFTY SMALLCAP 250","28 May 2012","2467.13"
"NIFTY SMALLCAP 250","25 May 2012","2447.30"
"NIFTY SMALLCAP 250","24 May 2012","2438.38"
"NIFTY SMALLCAP 250","23 May 2012","2423.46"
"NIFTY SMALLCAP 250","22 May 2012","2437.68"
"NIFTY SMALLCAP 250","21 May 2012","2452.70"
"NIFTY SMALLCAP 250","18 May 2012","2432.30"
"NIFTY SMALLCAP 250","17 May 2012","2432.78"
"NIFTY SMALLCAP 250","16 May 2012","2428.17"
"NIFTY SMALLCAP 250","15 May 2012","2455.07"
"NIFTY SMALLCAP 250","14 May 2012","2440.08"
"NIFTY SMALLCAP 250","11 May 2012","2477.30"
"NIFTY SMALLCAP 250","10 May 2012","2499.64"
"NIFTY SMALLCAP 250","09 May 2012","2498.78"
"NIFTY SMALLCAP 250","08 May 2012","2533.25"
"NIFTY SMALLCAP 250","07 May 2012","2569.25"
"NIFTY SMALLCAP 250","04 May 2012","2558.53"
"NIFTY SMALLCAP 250","03 May 2012","2607.05"
"NIFTY SMALLCAP 250","02 May 2012","2634.11"
"NIFTY SMALLCAP 250","30 Apr 2012","2632.99"
"NIFTY SMALLCAP 250","28 Apr 2012","2609.97"
"NIFTY SMALLCAP 250","27 Apr 2012","2602.74"
"NIFTY SMALLCAP 250","26 Apr 2012","2607.22"
"NIFTY SMALLCAP 250","25 Apr 2012","2617.48"
"NIFTY SMALLCAP 250","24 Apr 2012","2633.01"
"NIFTY SMALLCAP 250","23 Apr 2012","2640.62"
"NIFTY SMALLCAP 250","20 Apr 2012","2685.17"
"NIFTY SMALLCAP 250","19 Apr 2012","2707.30"
"NIFTY SMALLCAP 250","18 Apr 2012","2704.27"
"NIFTY SMALLCAP 250","17 Apr 2012","2699.86"
"NIFTY SMALLCAP 250","16 Apr 2012","2680.10"
"NIFTY SMALLCAP 250","13 Apr 2012","2660.49"
"NIFTY SMALLCAP 250","12 Apr 2012","2681.12"
"NIFTY SMALLCAP 250","11 Apr 2012","2655.86"
"NIFTY SMALLCAP 250","10 Apr 2012","2664.99"
"NIFTY SMALLCAP 250","09 Apr 2012","2663.97"
"NIFTY SMALLCAP 250","04 Apr 2012","2696.70"
"NIFTY SMALLCAP 250","03 Apr 2012","2699.70"
"NIFTY SMALLCAP 250","02 Apr 2012","2668.78"
"NIFTY SMALLCAP 250","30 Mar 2012","2635.24"
"NIFTY SMALLCAP 250","29 Mar 2012","2575.19"
"NIFTY SMALLCAP 250","28 Mar 2012","2568.18"
"NIFTY SMALLCAP 250","27 Mar 2012","2588.17"
"NIFTY SMALLCAP 250","26 Mar 2012","2589.21"
"NIFTY SMALLCAP 250","23 Mar 2012","2624.49"
"NIFTY SMALLCAP 250","22 Mar 2012","2614.65"
"NIFTY SMALLCAP 250","21 Mar 2012","2662.24"
"NIFTY SMALLCAP 250","20 Mar 2012","2624.00"
"NIFTY SMALLCAP 250","19 Mar 2012","2610.81"
"NIFTY SMALLCAP 250","16 Mar 2012","2631.71"
"NIFTY SMALLCAP 250","15 Mar 2012","2655.17"
"NIFTY SMALLCAP 250","14 Mar 2012","2686.83"
"NIFTY SMALLCAP 250","13 Mar 2012","2689.80"
"NIFTY SMALLCAP 250","12 Mar 2012","2658.56"
"NIFTY SMALLCAP 250","09 Mar 2012","2641.30"
"NIFTY SMALLCAP 250","07 Mar 2012","2591.94"
"NIFTY SMALLCAP 250","06 Mar 2012","2596.13"
"NIFTY SMALLCAP 250","05 Mar 2012","2629.55"
"NIFTY SMALLCAP 250","03 Mar 2012","2655.38"
"NIFTY SMALLCAP 250","02 Mar 2012","2649.27"
"NIFTY SMALLCAP 250","01 Mar 2012","2649.78"
"NIFTY SMALLCAP 250","29 Feb 2012","2661.28"
"NIFTY SMALLCAP 250","28 Feb 2012","2640.05"
"NIFTY SMALLCAP 250","27 Feb 2012","2569.40"
"NIFTY SMALLCAP 250","24 Feb 2012","2651.89"
"NIFTY SMALLCAP 250","23 Feb 2012","2669.44"
"NIFTY SMALLCAP 250","22 Feb 2012","2689.11"
"NIFTY SMALLCAP 250","21 Feb 2012","2786.65"
"NIFTY SMALLCAP 250","17 Feb 2012","2759.59"
"NIFTY SMALLCAP 250","16 Feb 2012","2763.40"
"NIFTY SMALLCAP 250","15 Feb 2012","2738.21"
"NIFTY SMALLCAP 250","14 Feb 2012","2701.55"
"NIFTY SMALLCAP 250","13 Feb 2012","2668.50"
"NIFTY SMALLCAP 250","10 Feb 2012","2662.41"
"NIFTY SMALLCAP 250","09 Feb 2012","2654.30"
"NIFTY SMALLCAP 250","08 Feb 2012","2616.89"
"NIFTY SMALLCAP 250","07 Feb 2012","2577.87"
"NIFTY SMALLCAP 250","06 Feb 2012","2583.36"
"NIFTY SMALLCAP 250","03 Feb 2012","2553.25"
"NIFTY SMALLCAP 250","02 Feb 2012","2524.13"
"NIFTY SMALLCAP 250","01 Feb 2012","2499.19"
"NIFTY SMALLCAP 250","31 Jan 2012","2462.23"
"NIFTY SMALLCAP 250","30 Jan 2012","2417.91"
"NIFTY SMALLCAP 250","27 Jan 2012","2466.38"
"NIFTY SMALLCAP 250","25 Jan 2012","2444.86"
"NIFTY SMALLCAP 250","24 Jan 2012","2411.76"
"NIFTY SMALLCAP 250","23 Jan 2012","2385.95"
"NIFTY SMALLCAP 250","20 Jan 2012","2389.55"
"NIFTY SMALLCAP 250","19 Jan 2012","2389.61"
"NIFTY SMALLCAP 250","18 Jan 2012","2359.28"
"NIFTY SMALLCAP 250","17 Jan 2012","2380.21"
"NIFTY SMALLCAP 250","16 Jan 2012","2349.71"
"NIFTY SMALLCAP 250","13 Jan 2012","2347.82"
"NIFTY SMALLCAP 250","12 Jan 2012","2309.40"
"NIFTY SMALLCAP 250","11 Jan 2012","2307.88"
"NIFTY SMALLCAP 250","10 Jan 2012","2278.04"
"NIFTY SMALLCAP 250","09 Jan 2012","2224.77"
"NIFTY SMALLCAP 250","07 Jan 2012","2204.94"
"NIFTY SMALLCAP 250","06 Jan 2012","2183.39"
"NIFTY SMALLCAP 250","05 Jan 2012","2183.77"
"NIFTY SMALLCAP 250","04 Jan 2012","2184.40"
"NIFTY SMALLCAP 250","03 Jan 2012","2186.68"
"NIFTY SMALLCAP 250","02 Jan 2012","2135.81"
"NIFTY SMALLCAP 250","30 Dec 2011","2131.33"
"NIFTY SMALLCAP 250","29 Dec 2011","2127.02"
"NIFTY SMALLCAP 250","28 Dec 2011","2135.52"
"NIFTY SMALLCAP 250","27 Dec 2011","2162.50"
"NIFTY SMALLCAP 250","26 Dec 2011","2175.42"
"NIFTY SMALLCAP 250","23 Dec 2011","2154.67"
"NIFTY SMALLCAP 250","22 Dec 2011","2148.95"
"NIFTY SMALLCAP 250","21 Dec 2011","2138.98"
"NIFTY SMALLCAP 250","20 Dec 2011","2115.14"
"NIFTY SMALLCAP 250","19 Dec 2011","2153.97"
"NIFTY SMALLCAP 250","16 Dec 2011","2203.18"
"NIFTY SMALLCAP 250","15 Dec 2011","2249.20"
"NIFTY SMALLCAP 250","14 Dec 2011","2281.74"
"NIFTY SMALLCAP 250","13 Dec 2011","2304.72"
"NIFTY SMALLCAP 250","12 Dec 2011","2319.81"
"NIFTY SMALLCAP 250","09 Dec 2011","2363.89"
"NIFTY SMALLCAP 250","08 Dec 2011","2381.79"
"NIFTY SMALLCAP 250","07 Dec 2011","2428.44"
"NIFTY SMALLCAP 250","05 Dec 2011","2422.29"
"NIFTY SMALLCAP 250","02 Dec 2011","2418.94"
"NIFTY SMALLCAP 250","01 Dec 2011","2393.76"
"NIFTY SMALLCAP 250","30 Nov 2011","2374.71"
"NIFTY SMALLCAP 250","29 Nov 2011","2403.04"
"NIFTY SMALLCAP 250","28 Nov 2011","2416.34"
"NIFTY SMALLCAP 250","25 Nov 2011","2379.62"
"NIFTY SMALLCAP 250","24 Nov 2011","2365.32"
"NIFTY SMALLCAP 250","23 Nov 2011","2341.83"
"NIFTY SMALLCAP 250","22 Nov 2011","2389.87"
"NIFTY SMALLCAP 250","21 Nov 2011","2391.03"
"NIFTY SMALLCAP 250","18 Nov 2011","2435.28"
"NIFTY SMALLCAP 250","17 Nov 2011","2462.70"
"NIFTY SMALLCAP 250","16 Nov 2011","2493.45"
"NIFTY SMALLCAP 250","15 Nov 2011","2520.38"
"NIFTY SMALLCAP 250","14 Nov 2011","2593.56"
"NIFTY SMALLCAP 250","11 Nov 2011","2639.89"
"NIFTY SMALLCAP 250","09 Nov 2011","2681.59"
"NIFTY SMALLCAP 250","08 Nov 2011","2712.67"
"NIFTY SMALLCAP 250","04 Nov 2011","2708.99"
"NIFTY SMALLCAP 250","03 Nov 2011","2691.16"
"NIFTY SMALLCAP 250","02 Nov 2011","2696.28"
"NIFTY SMALLCAP 250","01 Nov 2011","2700.37"
"NIFTY SMALLCAP 250","31 Oct 2011","2713.57"
"NIFTY SMALLCAP 250","28 Oct 2011","2703.29"
"NIFTY SMALLCAP 250","26 Oct 2011","2666.47"
"NIFTY SMALLCAP 250","25 Oct 2011","2633.33"
"NIFTY SMALLCAP 250","24 Oct 2011","2631.42"
"NIFTY SMALLCAP 250","21 Oct 2011","2642.71"
"NIFTY SMALLCAP 250","20 Oct 2011","2653.95"
"NIFTY SMALLCAP 250","19 Oct 2011","2668.17"
"NIFTY SMALLCAP 250","18 Oct 2011","2639.05"
"NIFTY SMALLCAP 250","17 Oct 2011","2667.76"
"NIFTY SMALLCAP 250","14 Oct 2011","2660.84"
"NIFTY SMALLCAP 250","13 Oct 2011","2646.67"
"NIFTY SMALLCAP 250","12 Oct 2011","2646.30"
"NIFTY SMALLCAP 250","11 Oct 2011","2611.57"
"NIFTY SMALLCAP 250","10 Oct 2011","2602.85"
"NIFTY SMALLCAP 250","07 Oct 2011","2577.92"
"NIFTY SMALLCAP 250","05 Oct 2011","2538.46"
"NIFTY SMALLCAP 250","04 Oct 2011","2567.47"
"NIFTY SMALLCAP 250","03 Oct 2011","2596.07"
"NIFTY SMALLCAP 250","30 Sep 2011","2637.95"
"NIFTY SMALLCAP 250","29 Sep 2011","2648.61"
"NIFTY SMALLCAP 250","28 Sep 2011","2653.83"
"NIFTY SMALLCAP 250","27 Sep 2011","2679.44"
"NIFTY SMALLCAP 250","26 Sep 2011","2631.60"
"NIFTY SMALLCAP 250","23 Sep 2011","2668.48"
"NIFTY SMALLCAP 250","22 Sep 2011","2690.36"
"NIFTY SMALLCAP 250","21 Sep 2011","2774.30"
"NIFTY SMALLCAP 250","20 Sep 2011","2742.68"
"NIFTY SMALLCAP 250","19 Sep 2011","2708.80"
"NIFTY SMALLCAP 250","16 Sep 2011","2712.96"
"NIFTY SMALLCAP 250","15 Sep 2011","2709.43"
"NIFTY SMALLCAP 250","14 Sep 2011","2696.08"
"NIFTY SMALLCAP 250","13 Sep 2011","2681.39"
"NIFTY SMALLCAP 250","12 Sep 2011","2677.78"
"NIFTY SMALLCAP 250","09 Sep 2011","2725.11"
"NIFTY SMALLCAP 250","08 Sep 2011","2745.07"
"NIFTY SMALLCAP 250","07 Sep 2011","2731.39"
"NIFTY SMALLCAP 250","06 Sep 2011","2699.71"
"NIFTY SMALLCAP 250","05 Sep 2011","2674.65"
"NIFTY SMALLCAP 250","02 Sep 2011","2667.99"
"NIFTY SMALLCAP 250","30 Aug 2011","2649.43"
"NIFTY SMALLCAP 250","29 Aug 2011","2610.33"
"NIFTY SMALLCAP 250","26 Aug 2011","2549.47"
"NIFTY SMALLCAP 250","25 Aug 2011","2607.69"
"NIFTY SMALLCAP 250","24 Aug 2011","2626.03"
"NIFTY SMALLCAP 250","23 Aug 2011","2637.17"
"NIFTY SMALLCAP 250","22 Aug 2011","2606.69"
"NIFTY SMALLCAP 250","19 Aug 2011","2567.36"
"NIFTY SMALLCAP 250","18 Aug 2011","2608.57"
"NIFTY SMALLCAP 250","17 Aug 2011","2669.79"
"NIFTY SMALLCAP 250","16 Aug 2011","2697.14"
"NIFTY SMALLCAP 250","12 Aug 2011","2737.12"
"NIFTY SMALLCAP 250","11 Aug 2011","2744.51"
"NIFTY SMALLCAP 250","10 Aug 2011","2752.75"
"NIFTY SMALLCAP 250","09 Aug 2011","2686.73"
"NIFTY SMALLCAP 250","08 Aug 2011","2733.97"
"NIFTY SMALLCAP 250","05 Aug 2011","2796.27"
"NIFTY SMALLCAP 250","04 Aug 2011","2873.66"
"NIFTY SMALLCAP 250","03 Aug 2011","2891.87"
"NIFTY SMALLCAP 250","02 Aug 2011","2900.27"
"NIFTY SMALLCAP 250","01 Aug 2011","2943.47"
"NIFTY SMALLCAP 250","29 Jul 2011","2950.19"
"NIFTY SMALLCAP 250","28 Jul 2011","2965.09"
"NIFTY SMALLCAP 250","27 Jul 2011","2988.54"
"NIFTY SMALLCAP 250","26 Jul 2011","2982.07"
"NIFTY SMALLCAP 250","25 Jul 2011","3005.25"
"NIFTY SMALLCAP 250","22 Jul 2011","2994.24"
"NIFTY SMALLCAP 250","21 Jul 2011","2964.02"
"NIFTY SMALLCAP 250","20 Jul 2011","2974.67"
"NIFTY SMALLCAP 250","19 Jul 2011","2989.44"
"NIFTY SMALLCAP 250","18 Jul 2011","2969.50"
"NIFTY SMALLCAP 250","15 Jul 2011","2968.49"
"NIFTY SMALLCAP 250","14 Jul 2011","2964.56"
"NIFTY SMALLCAP 250","13 Jul 2011","2956.44"
"NIFTY SMALLCAP 250","12 Jul 2011","2919.93"
"NIFTY SMALLCAP 250","11 Jul 2011","2952.50"
"NIFTY SMALLCAP 250","08 Jul 2011","2962.90"
"NIFTY SMALLCAP 250","07 Jul 2011","2985.80"
"NIFTY SMALLCAP 250","06 Jul 2011","2953.75"
"NIFTY SMALLCAP 250","05 Jul 2011","2946.37"
"NIFTY SMALLCAP 250","04 Jul 2011","2938.64"
"NIFTY SMALLCAP 250","01 Jul 2011","2907.75"
"NIFTY SMALLCAP 250","30 Jun 2011","2894.77"
"NIFTY SMALLCAP 250","29 Jun 2011","2880.67"
"NIFTY SMALLCAP 250","28 Jun 2011","2849.31"
"NIFTY SMALLCAP 250","27 Jun 2011","2833.30"
"NIFTY SMALLCAP 250","24 Jun 2011","2810.28"
"NIFTY SMALLCAP 250","23 Jun 2011","2756.07"
"NIFTY SMALLCAP 250","22 Jun 2011","2755.57"
"NIFTY SMALLCAP 250","21 Jun 2011","2779.05"
"NIFTY SMALLCAP 250","20 Jun 2011","2788.78"
"NIFTY SMALLCAP 250","17 Jun 2011","2879.35"
"NIFTY SMALLCAP 250","16 Jun 2011","2905.31"
"NIFTY SMALLCAP 250","15 Jun 2011","2928.44"
"NIFTY SMALLCAP 250","14 Jun 2011","2945.35"
"NIFTY SMALLCAP 250","13 Jun 2011","2931.11"
"NIFTY SMALLCAP 250","10 Jun 2011","2926.50"
"NIFTY SMALLCAP 250","09 Jun 2011","2936.11"
"NIFTY SMALLCAP 250","08 Jun 2011","2939.08"
"NIFTY SMALLCAP 250","07 Jun 2011","2935.65"
"NIFTY SMALLCAP 250","06 Jun 2011","2917.35"
"NIFTY SMALLCAP 250","03 Jun 2011","2913.25"
"NIFTY SMALLCAP 250","02 Jun 2011","2921.26"
"NIFTY SMALLCAP 250","01 Jun 2011","2934.13"
"NIFTY SMALLCAP 250","31 May 2011","2917.76"
"NIFTY SMALLCAP 250","30 May 2011","2877.75"
"NIFTY SMALLCAP 250","27 May 2011","2856.68"
"NIFTY SMALLCAP 250","26 May 2011","2821.95"
"NIFTY SMALLCAP 250","25 May 2011","2816.92"
"NIFTY SMALLCAP 250","24 May 2011","2830.11"
"NIFTY SMALLCAP 250","23 May 2011","2829.80"
"NIFTY SMALLCAP 250","20 May 2011","2870.69"
"NIFTY SMALLCAP 250","19 May 2011","2851.37"
"NIFTY SMALLCAP 250","18 May 2011","2866.72"
"NIFTY SMALLCAP 250","17 May 2011","2886.36"
"NIFTY SMALLCAP 250","16 May 2011","2904.48"
"NIFTY SMALLCAP 250","13 May 2011","2931.39"
"NIFTY SMALLCAP 250","12 May 2011","2904.04"
"NIFTY SMALLCAP 250","11 May 2011","2933.67"
"NIFTY SMALLCAP 250","10 May 2011","2909.06"
"NIFTY SMALLCAP 250","09 May 2011","2904.43"
"NIFTY SMALLCAP 250","06 May 2011","2900.98"
"NIFTY SMALLCAP 250","05 May 2011","2877.04"
"NIFTY SMALLCAP 250","04 May 2011","2906.65"
"NIFTY SMALLCAP 250","03 May 2011","2921.36"
"NIFTY SMALLCAP 250","02 May 2011","2974.45"
"NIFTY SMALLCAP 250","29 Apr 2011","3015.31"
"NIFTY SMALLCAP 250","28 Apr 2011","3050.36"
"NIFTY SMALLCAP 250","27 Apr 2011","3066.86"
"NIFTY SMALLCAP 250","26 Apr 2011","3074.57"
"NIFTY SMALLCAP 250","25 Apr 2011","3066.20"
"NIFTY SMALLCAP 250","21 Apr 2011","3072.37"
"NIFTY SMALLCAP 250","20 Apr 2011","3071.76"
"NIFTY SMALLCAP 250","19 Apr 2011","3031.88"
"NIFTY SMALLCAP 250","18 Apr 2011","3025.29"
"NIFTY SMALLCAP 250","15 Apr 2011","3066.21"
"NIFTY SMALLCAP 250","13 Apr 2011","3075.16"
"NIFTY SMALLCAP 250","11 Apr 2011","3032.87"
"NIFTY SMALLCAP 250","08 Apr 2011","3053.78"
"NIFTY SMALLCAP 250","07 Apr 2011","3094.60"
"NIFTY SMALLCAP 250","06 Apr 2011","3067.91"
"NIFTY SMALLCAP 250","05 Apr 2011","3044.36"
"NIFTY SMALLCAP 250","04 Apr 2011","3009.14"
"NIFTY SMALLCAP 250","01 Apr 2011","2938.16"
"NIFTY SMALLCAP 250","31 Mar 2011","2883.17"
"NIFTY SMALLCAP 250","30 Mar 2011","2877.69"
"NIFTY SMALLCAP 250","29 Mar 2011","2830.71"
"NIFTY SMALLCAP 250","28 Mar 2011","2827.86"
"NIFTY SMALLCAP 250","25 Mar 2011","2822.69"
"NIFTY SMALLCAP 250","24 Mar 2011","2782.57"
"NIFTY SMALLCAP 250","23 Mar 2011","2759.81"
"NIFTY SMALLCAP 250","22 Mar 2011","2738.30"
"NIFTY SMALLCAP 250","21 Mar 2011","2721.05"
"NIFTY SMALLCAP 250","18 Mar 2011","2728.23"
"NIFTY SMALLCAP 250","17 Mar 2011","2747.34"
"NIFTY SMALLCAP 250","16 Mar 2011","2757.74"
"NIFTY SMALLCAP 250","15 Mar 2011","2718.56"
"NIFTY SMALLCAP 250","14 Mar 2011","2761.72"
"NIFTY SMALLCAP 250","11 Mar 2011","2751.87"
"NIFTY SMALLCAP 250","10 Mar 2011","2778.07"
"NIFTY SMALLCAP 250","09 Mar 2011","2784.96"
"NIFTY SMALLCAP 250","08 Mar 2011","2765.71"
"NIFTY SMALLCAP 250","07 Mar 2011","2739.45"
"NIFTY SMALLCAP 250","04 Mar 2011","2776.29"
"NIFTY SMALLCAP 250","03 Mar 2011","2778.88"
"NIFTY SMALLCAP 250","01 Mar 2011","2783.63"
"NIFTY SMALLCAP 250","28 Feb 2011","2708.09"
"NIFTY SMALLCAP 250","25 Feb 2011","2696.46"
"NIFTY SMALLCAP 250","24 Feb 2011","2706.71"
"NIFTY SMALLCAP 250","23 Feb 2011","2790.22"
"NIFTY SMALLCAP 250","22 Feb 2011","2796.67"
"NIFTY SMALLCAP 250","21 Feb 2011","2813.06"
"NIFTY SMALLCAP 250","18 Feb 2011","2819.08"
"NIFTY SMALLCAP 250","17 Feb 2011","2867.48"
"NIFTY SMALLCAP 250","16 Feb 2011","2836.62"
"NIFTY SMALLCAP 250","15 Feb 2011","2816.60"
"NIFTY SMALLCAP 250","14 Feb 2011","2806.00"
"NIFTY SMALLCAP 250","11 Feb 2011","2697.21"
"NIFTY SMALLCAP 250","10 Feb 2011","2621.11"
"NIFTY SMALLCAP 250","09 Feb 2011","2636.21"
"NIFTY SMALLCAP 250","08 Feb 2011","2754.70"
"NIFTY SMALLCAP 250","07 Feb 2011","2824.44"
"NIFTY SMALLCAP 250","04 Feb 2011","2844.87"
"NIFTY SMALLCAP 250","03 Feb 2011","2883.05"
"NIFTY SMALLCAP 250","02 Feb 2011","2843.36"
"NIFTY SMALLCAP 250","01 Feb 2011","2841.78"
"NIFTY SMALLCAP 250","31 Jan 2011","2881.17"
"NIFTY SMALLCAP 250","28 Jan 2011","2899.15"
